ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
3739,Selva de Urundel REDD+ Project,CARBON CREDITS CONSULTING S.R.L.,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Argentina,"317,475",Latin America,2024-12-06,2021-01-11,2051-01-10,51.45
3740,Upscaling Livelihoods and Biodiversity Through Community mobilization and lagoon restoration in Anawasala Kalpitiya,ARINMA HOLDINGS PVT (LTD,Agriculture Forestry and Other Land Use,ARR,VM0024; VM0021,Rejected by Administrator,Sri Lanka,"4,960",Asia,,2022-10-01,2032-09-30,46.85000000000001
3741,Mudurnu Biogas Energy Power Plant,Mudurnu Enerji Sanayi ve Tcaret A.Ş.,Waste handling and disposal,,AM0073,Registered,Turkey,"90,699",Middle East,2025-03-12,2021-02-10,2028-02-09,62.15
3742,Distributed Renewable Energy Program for People and Planet,GEAPP ServiceCO (India) Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"92,663",Asia,2024-12-27,2021-06-23,2031-06-22,82.85000000000001
3743,RE.GREEN ATLANTIC FOREST REFORESTATION/RESTORATION PROJECT,Re.Green Participações S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Brazil,"487,419",Latin America,2025-01-09,2022-10-04,2122-10-03,53.95
3745,Enexor Impact USA,Enexor BioEnergy,Energy demand; Energy industries (renewable/non-renewable sources); Waste handling and disposal,,VM0018; ACM0022,Under validation,United States,"1,448,393",North America,,2023-05-01,2030-04-30,78.45
3746,NaturAll Carbon Program – Conservation Agriculture and Land Management in Brazil,NaturAll Carbon Limited,Agriculture Forestry and Other Land Use,ALM,VM0042,Registered,Brazil,"1,562,585",Latin America,2025-05-26,2019-11-02,2039-11-01,70.05
3747,Adjusted Water Management in Rice Cultivation In Qichun County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,064",Asia,,2020-05-28,2030-05-27,62.75000000000001
3748,Hongze-1 Water Management with Rice Cultivation,"Shenzhen Cypress Carbon Environmental Technology Service Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,554",Asia,,2020-06-10,2027-06-09,62.45
3749,Hongze-2 Water Management with Rice Cultivation,"Shenzhen Cypress Carbon Environmental Technology Service Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"59,806",Asia,,2020-06-11,2027-06-10,62.45
3750,Project 2,MAA RESTORATION LLC,Agriculture Forestry and Other Land Use,ARR,Methodology Under Development,Rejected by Administrator,Estonia,"1,460,000",Europe,,2019-09-01,2119-08-31,51.550000000000004
3752,SMG - LED Light Program 1,Shri Maa Marketing Private Limited,Energy demand,,AMS-II.C.,Registered,India,"13,402",Asia,2024-04-03,2022-10-01,2029-09-30,70.75000000000001
3753,Adjusted Water Management in Rice Cultivation in Dayi County,"Sichuan Huixiang Ecological Agriculture Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,352",Asia,,2020-05-12,2030-05-11,62.75000000000001
3754,Adjusted Water Management in Rice Cultivation In Hongan County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,111",Asia,,2020-05-26,2030-05-25,62.75000000000001
3755,Cookstove distribution project in India,Outreach Projects Pvt. Ltd.,Energy demand,,VMR0006,Under validation,India,"3,376,316",Asia,,2022-05-09,2029-05-08,64.25
3756,Suzhou Jiulong PET Recycling Project,"Suzhou Jiulong Recycling Technology Co., Ltd.",Waste handling and disposal,,AMS-III.AJ.,Inactive,China,"51,647",Asia,,2021-06-01,2028-05-31,66.65
3757,Enhancing Lives of communities by distribution of Cookstoves,Outreach Projects Pvt. Ltd.,Energy demand,,VMR0006,Registered,India,"449,956",Asia,2024-01-31,2022-11-20,2029-11-19,65.25
3758,Grouped Cookstove distribution project in India,Outreach Projects Pvt. Ltd.,Energy demand,,VMR0006,Under validation,India,"3,376,316",Asia,,2022-02-28,2029-02-27,64.25
3759,Social development by distribution of Cookstoves in India,Outreach Projects Pvt. Ltd.,Energy demand,,VMR0006,Under validation,India,"3,376,316",Asia,,2022-04-22,2029-04-21,64.25
3760,Social Empowerment by distribution of Cookstoves,Outreach Projects Pvt. Ltd.,Energy demand,,VMR0006,Under validation,India,"3,376,316",Asia,,2022-04-03,2029-04-02,64.25
3761,OLIVE GROVES FOR CARBON FARMING,Santo Stefano Srl,Agriculture Forestry and Other Land Use,ALM,VM0042,Rejected by Administrator,Italy,"40,414",Europe,,2019-09-05,2050-09-04,53.050000000000004
3762,Jiaozhou Landfill Gas Recovery Project,"Qingdao Gangya New Energy Co.,Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"70,457",Asia,2023-06-07,2021-07-25,2031-07-24,62.25000000000001
3763,Restoration in the Manduvirá region of Paraguay,Román Beño,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,Paraguay,"48,256",Latin America,,2019-10-15,2049-10-14,40.95
3765,Adjusted Water Management in Rice Cultivation in Qionglai City,"Sichuan Huixiang Ecological Agriculture Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,017",Asia,,2020-05-11,2030-05-10,62.75000000000001
3766,Gansu Ganzhou Biogas Recovery and Utilization Project,"Gansu Founder Energy Conservation Sci&Tech Service Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Registered,China,"33,220",Asia,2023-12-01,2021-08-01,2028-07-31,80.45
3767,MicroEnergy Credits – Microfinance for Solar Lamps in Kenya,MicroEnergy Credits Corp,Energy industries (renewable/non-renewable sources),,AMS-III.AR,Registered,Kenya,"57,457",Africa,2023-09-11,2021-04-13,2028-04-12,74.65
3769,SMG - Cookstove Program 1,Shri Maa Marketing Private Limited,Energy demand,,VMR0006,Registered,India,"83,186",Asia,2023-12-18,2022-11-01,2029-10-31,63.75
3770,SMG - Cookstove Program 2,Shri Maa Marketing Private Limited,Energy demand,,VMR0006,Registered,India,"90,249",Asia,2024-12-13,2022-12-01,2029-11-30,64.75
3771,SMG - Cookstove Program 3,Shri Maa Marketing Private Limited,Energy demand,,VMR0006,Registered,India,"90,249",Asia,2024-10-22,2022-12-01,2029-11-30,64.75
3772,RE.GREEN AMAZON FOREST REFORESTATION/RESTORATION PROJECT,Re.Green Participações S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,Brazil,"978,010",Latin America,,2022-10-15,2122-10-14,50.45
3773,Mindanao Forests for People and Sustainable Livelihoods (MinFor),Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; REDD; WRC,VM0007,Registration request denied,Philippines,"274,914",Asia,,2022-09-08,2072-09-07,39.150000000000006
3774,Boomitra Carbon Farming in East Africa through Soil Enrichment,Boomitra Inc,Agriculture Forestry and Other Land Use,ALM,VM0042,Registered,Kenya,"1,249,417",Africa,2025-05-07,2019-10-01,2039-09-30,69.85
3775,Adjusted Water Management in Rice Cultivation In Yunmeng County,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,484",Asia,,2020-05-24,2030-05-23,62.75000000000001
3776,Adjusted Water Management in Rice Cultivation in Xiangyin County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,756",Asia,,2020-04-04,2027-04-03,62.45
3777,Tibet Nagqu Improved Grassland Management Project,National Forestry and Grassland Administration Northwest Investigation and Planning Institute,Agriculture Forestry and Other Land Use,ALM,VM0026,Under development,China,"216,689",Asia,,2020-04-05,2080-04-04,52.550000000000004
3778,Adjusted Water Management in Rice Cultivation in West Xiangyin County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"52,230",Asia,,2020-04-04,2027-04-03,62.45
3779,Adjusted Water Management in Rice Cultivation in East Xiangyin County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"52,230",Asia,,2020-04-04,2027-04-03,62.45
3780,Adjusted Water Management in Rice Cultivation in Pingjiang County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"54,391",Asia,,2020-04-04,2027-04-03,62.45
3781,Adjusted Water Management in Rice Cultivation in North Pingjiang County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"41,922",Asia,,2020-04-04,2027-04-03,60.95
3782,Adjusted Water Management in Rice Cultivation in South Pingjiang County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"36,567",Asia,,2020-04-04,2027-04-03,60.95
3783,Adjusted Water Management in Rice Cultivation in Miluo County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"60,000",Asia,,2020-04-04,2027-04-03,62.45
3784,Adjusted Water Management in Rice Cultivation in West Miluo County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"46,766",Asia,,2020-04-04,2027-04-03,60.95
3785,Adjusted Water Management in Rice Cultivation in East Miluo County,"Yueyang Agricultural and Rural Development Group Co., Ltd",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"46,766",Asia,,2020-04-04,2027-04-03,60.95
3786,Silvopastoral carbon project of Uruguay,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,Uruguay,405,Latin America,,2019-10-28,2119-10-27,41.550000000000004
3787,SCALA LAOS AGROFORESTRY PROJECT 2,SilviCarbon Lao Sole Company Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,Lao,"35,860",Asia,,2023-07-01,2073-06-30,46.150000000000006
3788,Foumbouni-Mitsamiouli solar farm,INNOVENT COMORES S.A,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Comoros,"9,510",Africa,2023-08-08,2021-02-17,2028-02-16,78.15
3789,Ground-Truth® Australian Orchards,Carbon Friendly Pty Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0042,Rejected by Administrator,Australia,"232,924",Oceania,,2018-07-01,2038-06-30,57.45
3790,Sichuan Nanjiang Improved Forest Management Project,Sichuan Dingfeng State-owned Assets Investment (Group) Co. LTD,Agriculture Forestry and Other Land Use,IFM,VM0010,Registration request denied,China,"33,217",Asia,,2019-05-28,2039-05-27,47.650000000000006
3791,Adjusted Water Management in Rice Cultivation in Jianyang City,"Sichuan Huixiang Ecological Agriculture Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,471",Asia,,2020-05-02,2030-05-01,62.75000000000001
3792,Adjusted Water Management in Rice Cultivation in North of Dianjiang County in Chongqing City,"Chongqing Tanray Technology Co.,Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,373",Asia,,2020-04-20,2027-04-19,62.45
3793,Adjusted Water Management in Rice Cultivation in South of Dianjiang County in Chongqing City,"Chongqing Tanray Technology Co.,Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"52,370",Asia,,2020-04-15,2027-04-14,62.45
3794,Adjusted Water Management in Rice Cultivation in Jintang County,"Sichuan Huixiang Ecological Agriculture Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,664",Asia,,2020-05-06,2030-05-05,62.75000000000001
3795,Project 1,MAA RESTORATION LLC,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Rejected by Administrator,Estonia,"1,460,000",Europe,,2019-09-01,2119-08-31,46.550000000000004
3797,Ödemis Integrated Solid Waste Management Plant,Biosun Ödemis Kati Atik İsleme Enerji ve Cevre San. Tic. A.S,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,Turkey,"187,389",Middle East,2024-08-23,2020-12-29,2027-12-28,79.45
3798,iFood Pedal,Multiple Proponents,Transport,,AMS-III.BM,Under validation,Brazil,"17,408",Latin America,,2021-02-01,2031-01-31,68.05
3800,Grouped Captive Solar Project by EKI Energy Services Limited,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Under validation,India,305,Asia,,2020-12-01,2027-11-30,73.05000000000001
3801,Improved Cookstove Distribution in Ghana by EKI,EKI Energy Services Limited,Energy demand,,VMR0006,Registered,Ghana,"72,030",Africa,2024-02-09,2023-01-16,2030-01-15,63.349999999999994
3811,Chirisa REDD+ Project,Carbon Green Investments Guernsey Limited,Agriculture Forestry and Other Land Use,REDD,VM0009,Withdrawn,Zimbabwe,"476,031",Africa,,2021-05-06,2051-05-05,49.75
3812,Painted Forest Carbon Project,Perimeter Forest Limited Partnership,Agriculture Forestry and Other Land Use,IFM,VM0012,Registration and verification approval requested,Canada,"94,169",North America,,2021-09-02,2121-09-01,50.35
3813,MOTOR VERDE FORESTRY CARBON PROJECT - GRANDAS DE SALIME (SPAIN),Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Spain,"1,449",Europe,2025-01-14,2022-01-09,2072-01-08,50.050000000000004
3814,Chestnut Carbon Conservation Project,Forest Carbon Works PBC,Agriculture Forestry and Other Land Use,IFM,VM0003,Registered,United States,"221,312",North America,2023-12-15,2022-07-05,2047-07-04,56.050000000000004
3815,BOUTILI AFFORESTATION & AGROFORESTRY PROJECT,CENTRAFOREST,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration requested,Central African Republic,"5,825",Africa,,2020-06-01,2050-05-31,42.25
3816,Samaúma REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Rejected by Administrator,Brazil,"425,835",Latin America,,2020-12-20,2050-12-19,33.95
3818,Blue Carbon Mitigation through Community Based Mangrove Restoration,Worldview International Foundation,Agriculture Forestry and Other Land Use,ARR; WRC,VM0033,Under validation,Myanmar,"259,130",Asia,,2021-05-29,2041-05-28,54.75000000000001
3819,DEVELOPING VOLUNTARY CARBON MARKET  PROJECT FOR FARMERS ADOPTNG  ALTERNATE WETTING AND DRYING (AWD)  METHOD FOR RICE CULTIVATION,Varaha ClimateAg Private Limited,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,India,"48,853",Asia,,2022-05-01,2029-04-30,61.550000000000004
3820,"Distribution of Improved Cookstove in Quang Nam Province, Vietnam",Green Impact Limited Company,Energy demand,,VMR0006,Registered,Viet Nam,"161,687",Asia,2023-08-22,2022-07-19,2032-07-18,65.55
3821,SHINE - Distribution of LED lightbulbs in India-8,Brightspark Energy Pvt. Ltd.,Energy demand,,AMS-II.C.,Registration and verification approval requested,India,"93,755",Asia,,2021-12-14,2031-12-13,67.55
3822,Reforestation for multiple purposes as a means of sustainable development,Klabin SA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,Brazil,"2,026",Latin America,,2023-04-01,2053-03-31,41.45
3823,USING DIRECT AIR CAPTURE TO MANUFACTURE CARBON-NEGATIVE  CONCRETE,Partanna Global,Construction; Manufacturing industries,,VM0043,Registered,Bahamas,"643,321",North America,2024-11-06,2023-05-11,2033-05-10,65.25
3824,Adjusted Water Management in Rice Cultivation in Dujiangyan City,"Sichuan Huixiang Ecological Agriculture Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"56,045",Asia,,2020-05-09,2030-05-08,62.75000000000001
3825,Adjusted Water Management in Rice Cultivation In Anlu City,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"57,504",Asia,,2020-05-26,2030-05-25,62.75000000000001
3827,Kalyoncu Landfill Gas to Electricity Project.,Körfez Enerji Sanayi ve Ticaret Anonim Şirketi,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"760,566",Europe,2025-03-10,2020-12-11,2027-12-10,65.95
3829,Adjusted Water Management in Rice Cultivation In Zengdu District,"Wuhan Haimingsen Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"58,979",Asia,,2020-05-24,2030-05-23,62.75000000000001
3830,Jiyuan Weiheng Cow Breeding Farm Biogas Recovery and Utilization Project,"Jiyuan Weiheng Cow Breeding Co., Ltd.",Waste handling and disposal,,AMS-III.D.,Registered,China,"37,493",Asia,2023-10-30,2023-06-15,2030-06-14,74.65
3831,"Healthier, Happier Meals With Fuel And Time Savings In Rural Zambia",Multiple Proponents,Energy demand,,VMR0006,Registered,Zambia,"2,116,320",Africa,2024-06-20,2024-10-01,2034-09-30,68.15
3832,"Solar Powered Irrigation Services by Claro Energy, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.B.,Registered,India,"91,823",Asia,2024-06-22,2022-01-12,2029-01-11,61.550000000000004
3834,DelAgua Clean Cooking Grouped Project in Burundi,DelAgua Health Rwanda (Voluntary) Limited,Energy demand,,VMR0006,Under validation,Burundi,"7,127,196",Africa,,2022-11-15,2029-11-14,64.85
